Attack,Defense,HP,Legendary,Sp. Atk,Sp. Def,Speed,winner
35.0,15,21.75,0.0,20.0,10,10,1
5.0,10,6.75,0.0,-30.0,25,20,1
85.0,3,52.5,0.0,15.0,3,9,1
30.0,20,26.0,0.0,0.0,0,45,1
-70.0,-31,-19.700000000000003,0.0,-72.5,-50,-42,-1
25.0,-65,47.5,0.0,65.0,-60,5,1
-57.5,20,23.5,1.0,-25.0,25,15,1
-52.5,-61,6.75,0.0,-17.5,2,14,-1
20.0,100,-4.75,0.0,-65.0,-31,-60,-1
-27.5,19,69.5,0.0,10.0,105,31,1
96.0,-5,58.25,1.0,66.0,25,63,1
95.0,10,33.0,0.0,-25.0,0,-27,-1
-78.0,-23,-13.75,0.0,-78.0,-23,-81,-1
-55.0,-55,199.75,0.0,25.0,85,-35,-1
-16.5,5,25.25,1.0,-2.5,15,55,1
-45.0,-30,-12.25,0.0,-5.0,-30,15,1
140.0,75,29.85,0.0,5.0,65,44,1
-110.0,-25,-61.8,0.0,-45.0,-60,-42,-1
-10.0,5,43.25,0.0,10.0,10,-25,-1
-55.0,-45,-30.25,0.0,-77.5,-40,-20,-1
130.0,45,29.0,0.0,-15.0,-55,-70,1
-22.5,136,32.5,0.0,-16.5,17,-13,-1
20.0,-5,-3.25,0.0,0.0,-20,-7,-1
-33.0,-40,-13.5,0.0,-115.0,-65,37,1
40.0,18,32.95,0.0,25.0,15,15,1
0.5,-5,36.0,0.0,3.0,10,-21,-1
-75.0,20,25.5,0.0,-65.0,50,60,-1
50.0,-5,21.0,0.0,160.0,15,65,1
-17.5,-20,4.0,0.0,-35.0,-20,-20,-1
-15.0,20,32.85000000000001,0.0,25.0,60,-21,-1
15.0,10,-18.0,1.0,15.0,10,100,1
95.0,25,61.0,0.0,70.0,10,45,1
-150.0,-108,-40.0,-1.0,-100.0,-58,-14,-1
-58.0,-24,1.0,0.0,21.0,-44,34,1
-125.0,-95,-57.0,-1.0,-75.0,-65,-50,-1
20.0,25,10.700000000000003,0.0,20.0,75,-2,-1
88.0,35,76.0,0.0,-20.0,-5,-40,1
-60.0,50,94.75,1.0,-85.0,45,50,-1
90.0,15,22.0,0.0,60.0,10,-30,-1
6.0,-11,-20.299999999999997,0.0,-44.0,-29,-69,-1
35.0,5,1.75,0.0,60.0,20,20,1
15.0,35,59.0,0.0,40.0,10,-65,-1
-80.0,-40,-40.0,-1.0,-80.0,-25,-50,-1
-75.0,-75,0.0,-1.0,-110.0,-40,-50,-1
91.0,-57,20.0,0.0,165.0,-61,19,1
76.0,15,28.15,0.0,90.0,10,10,1
0.0,20,9.0,0.0,-35.0,-15,-15,-1
42.0,26,32.6,0.0,29.0,-14,43,1
35.0,50,14.0,0.0,20.0,0,-25,-1
35.0,40,89.5,0.0,30.0,30,-10,-1
40.0,57,12.300000000000004,0.0,-28.0,61,-14,-1
-2.0,0,26.75,0.0,95.0,45,47,1
24.0,10,21.0,0.0,-5.0,10,-40,-1
-75.0,-25,-25.0,-1.0,-110.0,-45,-13,-1
29.0,68,48.5,0.0,31.0,22,-13,-1
45.0,22,-30.75,0.0,145.0,42,51,1
58.0,68,27.300000000000004,0.0,45.0,48,5,1
40.0,30,41.75,0.0,-20.0,10,0,-1
-41.0,15,-46.25,-1.0,-111.0,-15,-59,-1
-45.0,-62,-6.299999999999997,0.0,-70.0,-36,-40,-1
5.0,-30,-36.5,0.0,-35.0,-20,0,-1
8.0,5,-1.0,0.0,-12.0,-35,-25,-1
-15.5,12,-36.25,0.0,-46.0,-6,-17,1
10.0,5,-2.25,0.0,-65.0,-35,-30,-1
-40.0,2,3.8999999999999986,0.0,-32.0,13,-2,-1
-74.0,-131,-10.75,0.0,-1.0,7,12,1
124.0,135,83.0,0.0,60.0,85,11,1
25.0,-20,72.5,0.0,25.0,-15,0,-1
-45.0,-21,-23.449999999999996,0.0,15.0,-32,-30,-1
70.0,5,27.5,0.0,150.0,-10,25,1
-5.0,95,3.25,0.0,-35.0,95,20,1
-21.0,-10,-1.0,0.0,-5.0,0,-84,-1
-57.0,5,1.4500000000000028,0.0,-40.0,25,-13,-1
-10.0,-5,-29.599999999999994,0.0,-42.0,8,-1,-1
25.0,5,1.0,0.0,-5.0,-5,45,1
-13.0,-75,33.0,0.0,17.0,-75,89,1
-13.0,-1,1.25,0.0,-1.0,31,69,1
-50.0,-45,-44.25,-1.0,-105.0,-45,-85,-1
-45.0,5,11.0,0.0,-35.0,20,39,-1
108.0,30,36.0,0.0,90.0,30,21,1
-10.0,5,18.25,0.0,-95.0,45,-80,-1
13.0,35,10.0,0.0,30.0,44,-7,-1
-180.0,-90,-25.0,-1.0,-150.0,-10,50,-1
-21.0,-19,-27.25,0.0,20.0,-10,-15,-1
20.0,-25,14.0,0.0,30.0,-45,0,-1
55.0,-24,-4.199999999999996,0.0,106.0,1,7,1
-57.0,-77,-34.8,0.0,-4.0,-30,6,1
-12.5,10,19.0,0.0,-12.5,0,-5,-1
-30.0,5,-1.75,0.0,5.0,15,-17,-1
-20.0,15,28.25,1.0,30.0,85,60,1
-61.5,30,1.25,0.0,-5.0,-25,24,1
-75.5,-78,12.100000000000001,0.0,-50.5,-10,37,1
80.0,55,86.5,0.0,75.0,35,5,1
-56.0,-15,-11.0,0.0,-21.0,-5,-89,-1
170.0,30,59.400000000000006,0.0,135.0,20,51,1
4.0,42,-16.39999999999999,0.0,-46.0,-18,-33,-1
-35.0,-35,208.25,0.0,50.0,110,40,-1
35.0,34,0.7000000000000028,0.0,-5.0,65,34,1
205.0,38,48.35,0.0,88.0,48,-30,-1
27.0,10,12.0,0.0,-15.0,10,-35,-1
-20.0,70,-81.25,0.0,-17.5,4,-30,-1
60.0,-15,4.75,0.0,191.0,42,32,1
40.0,35,24.75,0.0,-15.0,-65,5,1
25.0,-5,10.25,0.0,55.0,-15,5,1
-49.0,55,62.5,0.0,25.0,55,14,1
-92.5,-78,-36.0,-1.0,-129.0,-63,-5,-1
250.0,10,49.85,1.0,255.0,41,55,1
-65.0,-30,-9.5,0.0,-110.0,-50,-95,-1
5.0,-30,-16.5,-1.0,-35.0,-5,-45,-1
-30.0,30,-18.0,0.0,-20.0,-30,-65,-1
-40.0,-65,-18.75,0.0,-20.0,-10,-10,-1
15.0,-25,56.0,0.0,10.0,-15,-50,-1
-24.0,-63,-20.75,0.0,10.0,-43,35,1
-30.0,9,51.550000000000004,1.0,-30.0,13,25,1
-45.0,-40,-19.5,0.0,-75.0,-45,45,1
54.0,9,33.5,0.0,64.0,9,43,1
-15.0,-35,-3.0,0.0,-5.0,-35,15,1
-85.0,-48,-27.25,0.0,-80.0,-48,26,1
-75.0,-21,-37.25,0.0,-42.5,-27,-31,-1
-40.0,-105,-10.0,-1.0,-55.0,-105,-8,-1
-20.0,-13,7.0,0.0,60.0,40,-10,-1
-2.0,15,-21.75,0.0,-45.0,-50,-2,-1
-19.0,-40,-18.5,0.0,-73.0,-36,-64,-1
10.0,-10,2.0,0.0,5.0,5,-20,-1
-65.0,-25,-11.0,0.0,-70.0,40,-35,-1
98.0,-25,27.0,0.0,95.0,20,11,1
20.0,9,0.5,0.0,-30.0,-6,-13,-1
8.0,8,-5.849999999999994,0.0,-44.0,-34,61,1
-64.0,-50,-30.64999999999999,0.0,25.0,-30,10,1
10.0,-25,-25.75,0.0,-50.0,-55,30,1
-5.0,-30,-5.25,0.0,35.0,-35,-20,-1
75.0,39,46.0,0.0,60.0,44,14,1
-5.0,31,-36.5,0.0,40.0,76,20,1
-3.0,-2,-12.75,0.0,-62.0,-68,2,1
97.0,3,12.850000000000009,0.0,109.0,5,2,1
15.0,52,17.5,0.0,15.0,-10,25,1
-23.0,-10,-2.75,0.0,-70.0,-40,-18,-1
-4.0,-35,29.0,0.0,-52.5,10,3,1
58.0,8,16.15,0.0,195.0,60,15,1
-90.0,55,-29.25,0.0,-5.0,85,15,-1
31.0,20,51.0,0.0,106.0,60,64,1
108.0,2,74.5,1.0,78.0,12,60,1
105.0,35,36.2,0.0,215.0,40,70,1
-30.0,10,27.5,0.0,-2.5,20,-25,-1
-11.0,-33,22.85000000000001,0.0,-60.0,-30,-2,-1
25.0,0,10.5,0.0,55.0,0,40,1
70.0,55,-30.0,0.0,60.0,-5,73,1
35.0,92,-26.5,0.0,65.0,87,71,1
35.0,45,-11.5,0.0,70.0,75,115,1
15.0,35,-21.0,0.0,-65.0,-55,-60,-1
-30.0,25,35.5,0.0,-70.0,30,-50,-1
-32.0,-15,26.25,-1.0,-55.0,-15,-60,-1
14.0,-10,2.950000000000003,0.0,-20.0,-39,0,-1
58.0,-40,-6.0,0.0,77.0,-30,-15,-1
-57.5,-90,-7.5,0.0,-70.0,-85,15,-1
95.0,0,-8.649999999999999,0.0,25.0,-10,45,1
-130.0,35,14.75,0.0,-75.0,50,-10,-1
-145.0,-55,-23.0,0.0,0.0,-30,-25,-1
40.0,25,52.5,0.0,75.0,85,15,1
88.0,-167,58.0,0.0,88.0,-167,96,1
-30.0,-125,-29.5,0.0,20.0,-5,10,1
-10.0,-35,-15.25,0.0,-45.0,20,5,1
-27.5,2,-4.5,0.0,-32.5,45,50,1
-25.0,-43,-62.5,-1.0,-20.0,-15,3,1
26.0,-25,-0.6499999999999915,0.0,155.0,5,-25,-1
-5.0,-2,13.350000000000001,0.0,-2.0,3,-10,-1
-41.0,-11,-14.0,0.0,7.0,-16,32,1
-35.0,-25,221.0,0.0,45.0,95,0,-1
5.0,50,39.75,0.0,35.0,15,-85,-1
-65.0,20,15.800000000000004,0.0,-45.0,35,17,-1
70.0,30,57.0,1.0,70.0,30,50,1
20.0,25,29.5,0.0,-20.0,5,-37,-1
-26.0,41,18.75,0.0,-91.0,31,-72,-1
-55.0,-3,69.0,0.0,-45.0,1,54,-1
-41.5,40,20.0,0.0,-23.0,-7,-11,-1
5.0,-25,27.5,0.0,70.0,-35,-30,-1
-31.0,-13,23.0,0.0,-16.0,7,-24,-1
-50.0,-30,-28.0,-1.0,-119.0,-99,0,-1
-30.0,-26,-21.0,0.0,-70.0,-46,-58,-1
10.0,-2,17.5,0.0,-35.0,-2,-11,-1
20.0,-10,-15.0,0.0,-16.0,-56,-10,-1
-110.0,-10,-15.25,0.0,-85.0,-30,-85,-1
30.0,-28,-23.0,0.0,-20.0,-55,3,1
84.0,6,3.25,1.0,106.0,-6,65,1
70.0,0,82.0,0.0,20.0,-100,40,1
-5.0,-120,1.25,0.0,4.0,-2,28,1
-10.0,16,47.5,0.0,6.0,32,52,1
202.0,65,87.75,1.0,182.0,48,34,1
22.0,83,-9.399999999999999,0.0,-13.0,83,-36,-1
135.0,20,37.5,0.0,80.0,30,70,1
176.0,33,44.25,0.0,76.0,10,-3,-1
-140.0,-195,-19.5,0.0,-60.0,-40,5,-1
-61.5,-71,67.1,0.0,1.0,-21,45,-1
42.0,-25,-6.0,0.0,22.0,-70,23,1
117.0,52,82.5,1.0,67.0,42,31,1
27.0,52,22.700000000000003,0.0,18.0,44,-15,-1
-9.0,15,14.0,0.0,61.0,0,29,1
-7.0,13,27.75,0.0,-62.0,8,-35,-1
-23.0,-23,-43.5,0.0,-40.0,-41,-17,1
-23.0,21,9.0,0.0,-5.0,38,-31,-1
-26.0,25,1.5,0.0,-25.0,24,-21,-1
5.0,-20,14.75,0.0,-17.0,-53,66,1
40.0,-110,-47.75,1.0,125.0,-35,110,1
-25.0,-35,-38.5,0.0,-10.0,-15,5,1
60.0,70,51.75,1.0,40.0,25,35,1
273.0,55,28.9,0.0,90.0,75,60,1
-97.5,-25,-3.75,0.0,-10.0,-20,-40,-1
114.0,102,67.7,1.0,68.0,54,33,1
-47.5,-105,20.5,0.0,-40.0,35,35,1
54.0,-15,40.0,0.0,50.0,20,35,1
5.0,-35,31.0,0.0,5.0,20,80,1
-35.0,-22,-64.55,0.0,-17.0,-41,-3,-1
-125.0,-75,-65.0,-1.0,-50.0,-10,-30,-1
-103.0,-45,-45.0,0.0,-17.0,5,-25,-1
-104.0,-25,-5.0,-1.0,-147.5,-80,-22,-1
83.0,42,45.95,0.0,39.0,44,40,1
-54.0,56,43.5,0.0,-25.0,56,-1,-1
15.0,2,12.5,0.0,13.0,6,37,1
47.0,12,39.65,1.0,30.0,31,31,1
-65.0,27,-43.5,0.0,35.0,47,6,1
23.0,0,40.9,1.0,120.0,90,13,-1
19.0,23,24.0,0.0,50.0,25,25,1
-60.0,-130,16.25,1.0,25.0,25,80,1
34.0,-1,12.700000000000003,1.0,51.0,11,-15,-1
74.0,12,3.25,0.0,-18.0,-32,-52,-1
-67.0,17,10.050000000000004,0.0,51.0,37,43,1
24.0,-14,-22.64999999999999,0.0,-21.0,-39,38,1
30.0,90,66.0,1.0,20.0,70,5,1
-40.0,-25,16.75,0.0,-15.0,-15,-45,-1
10.0,75,36.0,0.0,25.0,30,25,1
128.0,30,61.75,1.0,153.0,130,61,1
65.0,-45,16.25,0.0,85.0,5,5,1
20.0,29,11.75,0.0,-20.0,60,11,1
-26.0,-24,-47.64999999999999,0.0,-41.0,-24,18,-1
-2.5,85,20.25,0.0,-17.5,55,-10,-1
64.0,8,44.5,0.0,64.0,8,-4,-1
20.0,-10,-7.5,0.0,30.0,0,15,1
0.0,5,0.5,0.0,-35.0,5,-20,-1
-11.0,-5,17.900000000000006,0.0,39.0,2,-4,-1
135.0,0,8.25,0.0,-15.0,20,85,1
88.0,55,39.7,1.0,106.0,91,-8,-1
-80.0,20,44.75,0.0,-15.0,20,-25,-1
-35.0,15,-55.5,0.0,-15.0,75,25,1
-20.0,30,90.5,1.0,10.0,35,-15,-1
13.0,13,13.149999999999999,0.0,20.0,15,-25,-1
2.0,-41,25.25,0.0,-30.0,1,53,1
75.0,39,61.0,0.0,138.0,65,21,1
3.0,28,57.300000000000004,0.0,45.0,48,0,-1
-7.5,65,26.75,0.0,-20.0,-10,30,1
45.0,-25,-15.25,0.0,-40.0,15,5,1
0.0,-7,-12.5,0.0,-60.0,-82,-46,-1
8.0,-8,-25.0,0.0,-68.0,-59,-13,-1
97.0,75,64.5,0.0,32.0,70,-50,1
-10.0,10,49.0,0.0,0.0,0,-50,-1
155.0,40,32.75,0.0,158.0,42,44,1
22.0,22,-39.599999999999994,0.0,133.0,-7,11,1
-98.0,-39,-9.0,0.0,-43.0,-39,38,1
70.0,60,75.25,0.0,10.0,50,10,1
18.0,-20,-21.0,0.0,23.0,-15,61,1
-62.0,-35,-6.5,0.0,-77.0,-40,75,-1
17.0,-10,-5.75,0.0,-8.0,-27,38,1
156.0,20,58.15,0.0,150.0,15,-95,-1
-1.0,35,35.75,0.0,82.0,15,23,1
-50.0,-45,-25.25,0.0,25.0,-90,2,1
-5.0,-20,-12.25,0.0,15.0,-20,-75,-1
0.0,4,4.5,0.0,-40.0,-16,-28,-1
-21.5,-3,22.5,0.0,-30.5,-3,-19,-1
-10.0,-10,-2.5,0.0,0.0,25,15,1
10.0,15,-6.75,0.0,45.0,10,5,1
12.0,50,40.1,0.0,-3.0,45,-54,-1
175.0,53,50.75,1.0,160.0,25,18,1
-10.0,20,20.75,0.0,-5.0,20,-24,-1
-2.0,-72,36.75,0.0,33.0,-72,56,1
11.0,35,26.25,0.0,11.0,10,-80,1
239.0,65,66.0,0.0,161.0,55,25,1
55.0,-35,17.5,0.0,80.0,10,70,1
-50.0,15,34.75,0.0,-115.0,5,-5,-1
13.0,7,2.0,0.0,-40.0,-15,-15,-1
15.0,-10,15.5,0.0,5.0,20,-10,-1
-67.5,-34,-16.0,0.0,-47.5,-44,-45,-1
-52.5,20,6.25,0.0,-2.5,30,25,1
-55.0,55,-19.5,0.0,-35.0,5,-60,-1
-25.0,-9,9.0,0.0,20.0,6,5,1
25.0,-50,-52.5,0.0,25.0,-50,25,1
7.0,-80,-32.14999999999999,0.0,-45.0,-75,-18,-1
-35.0,0,20.25,0.0,-20.0,-30,-10,-1
50.0,60,50.25,0.0,-5.0,-5,-10,-1
-27.0,-88,34.5,0.0,-24.0,-32,20,1
187.0,5,9.75,0.0,143.0,35,-20,-1
-46.5,-29,8.5,0.0,-17.5,-24,-5,-1
9.0,55,72.4,0.0,27.0,85,47,1
72.0,31,22.6,0.0,-1.0,-19,58,1
-65.0,-40,-33.0,0.0,-75.0,-40,-40,-1
-48.5,43,49.0,0.0,6.5,38,-13,-1
-40.0,-20,27.75,0.0,20.0,-25,-35,-1
60.0,-120,-15.0,-1.0,40.0,-50,5,1
7.0,45,23.5,0.0,30.0,45,45,1
0.0,5,2.200000000000003,0.0,-40.0,-40,-40,-1
-7.0,-27,-35.0,0.0,-78.0,-78,-20,-1
60.0,0,21.75,0.0,-20.0,-80,-20,1
-43.0,-22,-12.25,0.0,40.0,30,20,1
15.0,35,4.75,0.0,-30.0,-20,-55,-1
78.0,5,9.0,0.0,98.0,60,-4,-1
30.0,5,-13.0,0.0,130.0,5,5,1
-37.5,-43,-35.75,0.0,-65.0,-55,53,-1
81.0,-62,-4.299999999999997,0.0,32.0,2,-34,-1
18.5,-46,86.55000000000001,0.0,-4.0,-1,-18,1
-35.0,-45,9.0,0.0,15.0,-10,-45,-1
20.0,-75,19.0,0.0,25.0,-45,5,1
95.0,75,89.5,0.0,-15.0,0,-45,1
-19.0,20,15.75,0.0,-11.0,5,-19,1
-96.5,-50,-9.5,0.0,-116.5,-55,45,-1
65.0,70,74.5,0.0,0.0,65,20,1
-29.0,-25,-15.0,0.0,37.0,-25,-14,-1
50.0,15,44.0,0.0,80.0,-25,-40,-1
-27.5,10,30.5,0.0,-65.0,-10,-40,-1
45.0,50,49.0,0.0,60.0,45,55,1
-20.0,5,-3.75,0.0,80.0,70,70,1
-90.0,-40,-28.0,0.0,-95.0,-40,-40,-1
-5.0,-34,-25.549999999999997,0.0,49.0,8,59,1
15.0,0,36.0,0.0,75.0,115,55,1
57.0,23,51.75,0.0,15.0,-15,-55,1
-35.0,-15,-31.799999999999997,0.0,-20.0,-5,-72,-1
-82.0,-41,-29.799999999999997,0.0,-17.0,-25,-34,-1
7.0,-14,4.850000000000001,0.0,-46.0,-14,12,1
-15.0,-85,-4.5,0.0,-15.0,-25,20,1
-25.0,-64,14.25,0.0,5.0,-14,5,1
105.0,30,-37.75,0.0,105.0,25,40,1
22.0,2,-4.599999999999994,0.0,43.0,-12,31,1
60.0,20,37.5,0.0,25.0,40,80,1
-5.0,35,19.0,0.0,35.0,50,5,1
-140.0,-56,-38.0,0.0,-10.0,-66,-18,-1
-55.0,-20,2.950000000000003,0.0,-77.5,20,10,1
45.0,30,55.25,0.0,100.0,20,40,1
27.0,15,35.800000000000004,0.0,20.0,30,30,1
-23.5,15,47.4,0.0,2.0,65,-8,-1
58.0,-28,41.0,0.0,35.0,40,60,1
35.0,54,22.700000000000003,0.0,65.0,4,25,1
8.0,13,39.0,0.0,-15.0,13,-36,-1
10.0,25,-11.5,0.0,57.0,83,29,1
38.0,-23,-16.799999999999997,0.0,82.0,23,66,1
30.0,-29,36.0,0.0,20.0,-9,3,1
25.0,-5,12.75,0.0,80.0,60,60,1
110.0,30,66.0,1.0,90.0,-40,65,1
71.0,-20,-2.6999999999999957,0.0,14.0,-17,-19,-1
-15.0,-15,13.0,0.0,23.0,3,-5,-1
-20.0,1,87.5,0.0,50.0,-15,-16,-1
-59.0,-30,-15.0,0.0,40.0,-20,74,1
-104.0,-60,-32.349999999999994,0.0,-80.0,-80,-35,-1
18.0,5,14.700000000000003,0.0,48.0,5,64,1
-15.0,5,53.25,0.0,-45.0,55,15,1
28.0,7,47.75,0.0,-59.0,-34,-26,-1
25.0,55,-10.0,0.0,-20.0,10,50,1
0.0,-55,30.5,0.0,-40.0,0,-10,-1
100.0,50,16.25,0.0,70.0,10,-20,-1
-8.0,5,14.25,0.0,26.0,34,22,1
145.0,34,-14.599999999999994,0.0,-22.0,68,-15,-1
-88.0,3,4.75,0.0,-35.0,20,-55,-1
-56.0,-5,2.450000000000003,0.0,-36.0,-5,-20,-1
15.0,28,37.95,0.0,0.0,25,-25,-1
45.0,35,103.25,1.0,35.0,35,55,1
-34.0,-55,-40.0,0.0,55.0,-35,-31,-1
34.0,66,-7.25,0.0,15.0,10,5,1
-95.0,-165,21.25,0.0,12.5,10,70,-1
-56.0,-35,-27.0,0.0,-70.0,-30,-50,-1
0.0,-25,-9.5,0.0,-9.0,-35,-17,-1
-30.0,-10,-31.799999999999997,0.0,0.0,0,-2,-1
-42.5,-37,17.5,0.0,-82.5,-17,9,1
83.0,80,44.6,0.0,8.0,-20,29,1
-65.0,5,32.0,1.0,110.0,-5,15,1
31.0,13,31.75,0.0,29.0,-5,-29,-1
-50.0,-113,-1.5,-1.0,-50.0,-113,16,1
-75.0,-10,-0.25,0.0,-50.0,-45,-10,-1
30.0,10,25.5,0.0,100.0,90,65,1
15.0,-20,-5.0,0.0,-35.0,-45,-7,-1
45.0,70,6.0,0.0,-90.0,-40,-85,1
-50.0,-75,15.0,0.0,-34.0,46,20,1
-75.0,-5,1.25,0.0,-2.0,30,20,1
100.0,15,16.0,0.0,115.0,35,10,1
-55.0,-20,-40.099999999999994,-1.0,-75.0,-84,-42,-1
-51.0,32,-4.399999999999999,0.0,-51.0,32,-8,-1
-7.0,35,-35.849999999999994,0.0,6.0,18,57,1
-45.0,30,-7.799999999999997,0.0,-55.0,-70,-70,-1
26.0,25,25.15,0.0,10.0,70,-10,-1
20.0,5,6.75,0.0,20.0,0,-15,-1
83.0,52,83.5,1.0,85.0,57,39,1
-26.0,-24,4.75,0.0,6.0,-36,-35,-1
-11.0,23,24.0,0.0,-16.0,18,66,1
55.0,25,66.0,1.0,50.0,20,0,-1
-30.0,-15,-22.0,0.0,60.0,15,25,1
45.0,25,52.5,0.0,90.0,90,40,1
70.0,30,17.5,0.0,40.0,80,20,1
-65.0,43,1.25,0.0,-60.0,0,-18,-1
92.0,54,-22.9,0.0,37.0,49,-79,-1
20.0,-45,29.5,0.0,5.0,30,20,1
50.0,16,24.0,0.0,0.0,-4,65,1
-105.0,-55,12.5,-1.0,-75.0,-55,-80,-1
-8.0,-62,15.5,0.0,22.0,-12,53,1
-5.0,-80,-17.349999999999994,-1.0,-30.0,-23,-48,-1
-35.0,14,24.0,0.0,-20.0,14,56,1
-24.0,-48,-21.299999999999997,0.0,-29.0,-35,-35,-1
62.0,-15,35.5,0.0,-30.0,-40,27,1
-40.0,15,16.0,0.0,-15.0,-15,0,-1
-65.0,-10,-38.5,0.0,-15.0,-25,-40,-1
-7.0,-27,-35.0,0.0,-78.0,-78,-50,-1
-35.5,5,2.5,0.0,-35.5,5,15,1
-82.5,21,9.25,1.0,-12.5,25,4,1
0.0,10,6.799999999999997,0.0,-46.0,-7,-20,-1
-70.0,-35,-15.25,0.0,-35.0,-40,-50,-1
25.0,8,9.0,0.0,-5.0,13,-46,-1
100.0,15,23.450000000000003,0.0,130.0,10,-57,1
180.0,63,44.5,0.0,70.0,-2,-50,1
-3.0,-15,-0.25,0.0,13.0,-35,-45,-1
50.0,-10,17.75,0.0,5.0,-20,0,-1
90.0,-26,-3.75,0.0,40.0,-21,30,1
-89.0,-50,-3.75,0.0,-74.0,-10,45,-1
-11.0,69,31.5,0.0,-2.5,17,-11,-1
87.0,42,-20.75,0.0,267.0,42,57,1
13.0,10,17.5,0.0,3.0,10,-5,-1
-65.0,-25,5.0,-1.0,-90.0,-45,-60,-1
-150.0,-50,-35.099999999999994,-1.0,-89.0,-15,-90,1
60.0,-40,39.0,0.0,10.0,-80,-60,1
-65.0,25,28.050000000000004,0.0,105.0,75,42,1
42.0,23,4.5,0.0,147.0,31,0,-1
-105.0,-45,-33.5,-1.0,-130.0,-55,-3,-1
-110.0,-50,-50.75,0.0,-40.0,-91,-24,-1
-55.0,185,-35.25,0.0,-65.0,185,-90,-1
-14.0,3,33.0,0.0,31.0,16,-40,-1
93.0,-105,-30.75,0.0,26.0,64,48,1
-32.5,-115,-13.0,0.0,-17.5,-95,-10,-1
124.0,27,30.0,0.0,130.0,35,55,1
7.0,25,23.25,0.0,80.0,10,18,1
-30.0,-5,7.0,0.0,6.0,5,65,1
-40.0,3,1.25,0.0,-2.0,3,-22,-1
0.0,25,24.450000000000003,0.0,-95.0,-10,-21,-1
52.0,30,-16.5,0.0,5.0,25,59,1
-10.0,20,37.6,0.0,2.0,22,24,1
-80.0,-5,-10.25,0.0,-50.0,-5,-42,-1
65.0,-25,12.5,1.0,114.0,25,90,1
32.0,4,-18.75,0.0,86.0,46,86,1
49.0,-12,11.899999999999999,0.0,-11.0,-32,59,1
-4.0,-45,19.0,0.0,46.0,-25,69,1
-85.0,-55,-66.25,-1.0,-100.0,-50,-40,-1
-55.0,6,-18.0,0.0,-60.0,-44,-15,-1
-4.0,-40,-42.0,0.0,56.0,5,-3,-1
25.0,35,84.5,0.0,-15.0,70,20,1
3.0,4,7.75,0.0,-55.0,-6,-20,-1
0.0,-70,88.65,0.0,15.0,-5,-20,-1
23.0,-32,-54.55,0.0,1.0,-52,6,1
20.0,25,49.75,0.0,-67.5,-15,-20,-1
10.0,10,9.0,0.0,90.0,20,65,1
-15.0,-18,50.75,0.0,-8.0,1,18,1
-2.0,-5,26.75,0.0,7.0,45,35,1
163.0,12,50.5,0.0,178.0,32,51,1
50.0,50,26.0,0.0,80.0,-5,10,1
-5.0,-5,-6.0,0.0,-13.0,-32,-60,-1
-131.0,0,-39.099999999999994,-1.0,-131.0,17,11,-1
51.0,-30,19.0,0.0,-24.0,-10,89,1
30.0,81,74.5,1.0,20.0,51,33,1
-5.0,-28,52.5,0.0,-5.0,18,-5,-1
-45.0,-96,-81.8,-1.0,-46.0,-50,0,-1
-62.5,-85,-5.25,0.0,-27.5,-45,-55,-1
70.0,-85,24.0,0.0,0.0,-15,-5,-1
-15.0,-45,91.8,0.0,-35.0,-45,-38,-1
-65.0,15,12.75,0.0,-10.0,35,-50,-1
-89.0,-50,-41.25,-1.0,-89.0,-50,-45,-1
-18.0,-50,-6.75,0.0,-15.0,-45,14,1
56.0,-60,9.75,0.0,49.0,-40,27,1
-52.5,125,19.75,0.0,-27.5,10,-55,-1
-36.0,-25,-18.5,0.0,-55.0,-25,10,1
-15.0,-35,5.450000000000003,0.0,-43.0,-38,-30,-1
-20.0,40,47.5,1.0,-22.5,25,5,1
-10.0,-10,82.5,1.0,45.0,60,65,1
-50.5,83,16.25,0.0,-42.5,25,15,1
50.0,-51,31.25,-1.0,-15.0,-30,-14,-1
87.0,32,-36.5,1.0,137.0,42,62,1
7.0,2,2.6000000000000014,0.0,4.0,12,0,-1
-76.5,-15,27.650000000000006,-1.0,-39.5,10,-58,-1
176.0,45,41.0,0.0,90.0,10,37,1
30.0,65,14.75,0.0,5.0,30,30,1
150.0,55,30.5,1.0,285.0,75,50,1
170.0,10,5.5,0.0,65.0,20,70,1
-100.0,-29,14.25,0.0,-35.0,-50,-31,-1
-57.5,0,-9.5,0.0,27.5,20,45,-1
30.0,10,25.5,0.0,79.0,10,33,1
-82.5,80,34.0,0.0,-120.0,30,-35,-1
165.0,110,23.0,0.0,105.0,30,62,1
-40.0,-50,12.0,0.0,10.0,15,55,1
15.0,0,9.0,0.0,60.0,-5,20,1
60.0,-150,2.0,-1.0,20.0,-65,-15,-1
110.0,-21,32.6,0.0,136.0,-16,100,1
3.0,50,5.400000000000006,0.0,5.0,30,-22,-1
250.0,-10,37.5,0.0,50.0,-20,-52,-1
25.0,75,43.0,0.0,25.0,30,-30,1
-110.0,52,19.0,0.0,-110.0,52,-20,-1
33.0,3,24.0,0.0,-32.0,-12,-9,-1
-60.0,35,27.0,0.0,20.0,35,-20,-1
-35.0,56,77.5,0.0,-100.0,51,-30,-1
18.0,33,37.75,0.0,-28.0,-3,-31,-1
51.0,20,-2.75,0.0,7.0,-17,12,1
59.0,30,29.1,0.0,26.0,25,-1,-1
